ID	gene_symbols	refseq_gene	chr	start	end	strand	ave_wt_perc	ave_mut_perc	wt_perc_qc	mut_perc_qc	log_ratio	perc_qval	alt_3ss	alt_5ss	exon_inclusion	exon_skipping	intron_retention	ave_wt_raw	ave_mut_raw	edger_gene_qval	3ss_mad_score	5ss_mad_score
chr5:134116936-134124202:+:start	DDX46	DDX46	chr5	134116936	134124202	+	0	0	0.0	0.016159004	0.0	0.13763471	False	False	False	True	False	0	1	NA	1.4269142	0.4160064
chr5:134117608-134117610:+:end	DDX46	DDX46	chr5	134117608	134117610	+	0	0	0.0	0.040541634	0.0	0.16094755	False	False	False	False	False	0	3	NA	0.56447434	-8.367596
chr5:134117776-134118634:+:end	DDX46	DDX46	chr5	134117776	134118634	+	100	99	100.0	99.970505	0.0	0.1130341	False	False	True	False	False	198	10690	NA	0.7803128	-0.012395133
chr5:134117776-134120055:+:end	DDX46	DDX46	chr5	134117776	134120055	+	0	0	1.0582011	0.06483282	-2.3190894	0.19458325	False	False	True	True	False	1	4	NA	1.289484	-0.012395133
chr5:134117776-134121154:+:end	DDX46	DDX46	chr5	134117776	134121154	+	0	0	0.78740156	0.0	-1.3944855	0.06276269	False	True	False	True	False	0	0	NA	1.3748394	-0.012395133
chr5:134117776-134121154:+:start	DDX46	DDX46	chr5	134117776	134121154	+	0	0	0.5235602	0.0	-0.80447006	0.062329482	False	True	False	True	False	0	0	NA	1.3748394	-0.012395133
chr5:134118632-134118634:+:end	DDX46	DDX46	chr5	134118632	134118634	+	0	0	0.0	0.044059336	0.0	0.13763471	False	False	False	False	False	0	3	NA	0.7803128	-6.7913404
chr5:134118755-134120055:+:end	DDX46	DDX46	chr5	134118755	134120055	+	99	99	100.0	99.979706	2.3191	0.13763471	False	False	True	False	False	194	11434	NA	1.289484	0.03488955
chr5:134118755-134120055:+:start	DDX46	DDX46	chr5	134118755	134120055	+	100	99	100.0	99.97711	0.0	0.06984455	False	False	True	False	False	194	11434	NA	1.289484	0.03488955
chr5:134118755-134121154:+:end	DDX46	DDX46	chr5	134118755	134121154	+	0	0	0.0	0.029201344	0.0	0.13763471	False	True	True	True	False	0	0	NA	1.3748394	0.03488955
chr5:134118755-134121154:+:start	DDX46	DDX46	chr5	134118755	134121154	+	0	0	0.0	0.022888534	0.0	0.14143196	False	True	True	True	False	0	0	NA	1.3748394	0.03488955
chr5:134118755-134154675:+:start	DDX46	DDX46	chr5	134118755	134154675	+	0	0	0.0	0.009264406	0.0	0.06984455	False	False	False	True	False	0	0	NA	-3.5225554	0.03488955
chr5:134120053-134120055:+:end	DDX46	DDX46	chr5	134120053	134120055	+	0	0	0.0	0.011440339	0.0	0.112415075	False	False	False	False	False	0	0	NA	1.289484	-9.366849
chr5:134120231-134120233:+:start	DDX46	DDX46	chr5	134120231	134120233	+	0	0	1.3422819	0.07293946	-2.6690345	0.14143196	False	False	False	False	True	1	3	NA	-6.6604986	-2.1652644
chr5:134120231-134121154:+:end	DDX46	DDX46	chr5	134120231	134121154	+	98	99	100.0	100.0	3.4059324	0.08902321	False	True	True	False	False	149	8692	NA	1.3748394	-2.1652644
chr5:134120231-134121154:+:start	DDX46	DDX46	chr5	134120231	134121154	+	99	99	99.44444	99.96359	3.1838555	0.09405735	False	True	True	False	False	149	8692	NA	1.3748394	-2.1652644
chr5:134120488-134121154:+:end	DDX46	DDX46	chr5	134120488	134121154	+	0	0	0.78740156	0.0	-1.3944855	0.06276269	False	True	False	False	False	0	0	NA	1.3748394	-1.8931881
chr5:134121152-134121154:+:end	DDX46	DDX46	chr5	134121152	134121154	+	0	0	1.5748031	0.012138869	-2.3982868	0.12566698	False	False	False	False	True	0	0	NA	1.3748394	-9.994699
chr5:134121276-134121278:+:start	DDX46	DDX46	chr5	134121276	134121278	+	0	0	0.67114097	0.0169549	-1.1634417	0.086723566	False	False	False	False	True	0	0	NA	-6.205651	-0.081065126
chr5:134121276-134124202:+:end	DDX46	DDX46	chr5	134121276	134124202	+	100	99	100.0	99.97944	0.0	0.13763471	False	False	True	False	False	128	7594	NA	1.4269142	-0.081065126
chr5:134121276-134124202:+:start	DDX46	DDX46	chr5	134121276	134124202	+	99	99	100.0	100.0	1.1634626	0.11455024	False	False	True	False	False	128	7594	NA	1.4269142	-0.081065126
chr5:134124200-134124202:+:end	DDX46	DDX46	chr5	134124200	134124202	+	0	0	0.0	0.069744736	0.0	0.15893447	False	False	False	False	True	0	3	NA	1.4269142	-8.602689
chr5:134124281-134124283:+:start	DDX46	DDX46	chr5	134124281	134124283	+	3	0	7.207207	0.11660836	-5.3668427	0.12287787	False	False	False	False	True	4	4	NA	-5.340841	0.7363219
chr5:134124281-134126159:+:end	DDX46	DDX46	chr5	134124281	134126159	+	90	99	94.85715	99.81541	5.161529	0.1130341	False	False	False	True	False	116	7565	NA	2.035428	0.7363219
chr5:134124281-134126159:+:start	DDX46	DDX46	chr5	134124281	134126159	+	94	99	95.95376	99.51409	3.0095344	0.17681934	False	False	False	True	False	116	7565	NA	2.035428	0.7363219
chr5:134124954-134126159:+:end	DDX46	DDX46	chr5	134124954	134126159	+	0	0	0.0	0.05208876	0.0	0.16698322	False	False	True	True	False	0	1	NA	2.035428	1.2255397
chr5:134125912-134126159:+:end	DDX46	DDX46	chr5	134125912	134126159	+	5	0	7.826087	0.124878585	-5.659164	0.08902321	False	False	True	False	False	6	8	NA	2.035428	-0.76746416
chr5:134126157-134126159:+:end	DDX46	DDX46	chr5	134126157	134126159	+	4	0	7.526882	0.06712535	-5.4990296	0.10508175	False	False	False	False	True	5	2	NA	2.035428	-8.481496
chr5:134130701-134131677:+:end	DDX46	DDX46	chr5	134130701	134131677	+	0	0	0.0	0.009825112	0.0	0.062329482	False	True	False	False	False	0	0	NA	-0.32290184	-3.806529
chr5:134130704-134130706:+:start	DDX46	DDX46	chr5	134130704	134130706	+	0	0	0.0	0.02574334	0.0	0.15849863	False	False	False	False	True	0	1	NA	-6.616801	-0.72412443
chr5:134130704-134131677:+:end	DDX46	DDX46	chr5	134130704	134131677	+	100	99	100.0	100.0	0.0	0.062329482	False	True	True	False	False	154	8072	NA	-0.32290184	-0.72412443
chr5:134130704-134131677:+:start	DDX46	DDX46	chr5	134130704	134131677	+	100	99	100.0	100.0	0.0	0.13763471	False	True	True	False	False	154	8072	NA	-0.32290184	-0.72412443
chr5:134130704-134153185:+:start	DDX46	DDX46	chr5	134130704	134153185	+	0	0	0.0	0.02574334	0.0	0.13568927	False	False	False	True	False	0	0	NA	1.0913981	-0.72412443
chr5:134131675-134131677:+:end	DDX46	DDX46	chr5	134131675	134131677	+	0	0	0.0	0.009825112	0.0	0.062329482	False	False	False	False	True	0	0	NA	-0.32290184	-8.818585
chr5:134131840-134133547:+:start	DDX46	DDX46	chr5	134131840	134133547	+	0	0	1.0309278	0.0	-1.7844324	0.06276269	True	False	False	False	False	0	0	NA	0.57936877	0.9296968
chr5:134131840-134143437:+:start	DDX46	DDX46	chr5	134131840	134143437	+	98	99	98.96907	99.906525	3.8657484	0.11060399	True	False	False	False	False	173	9315	NA	0.81888556	0.9296968
chr5:134143631-134143633:+:start	DDX46	DDX46	chr5	134143631	134143633	+	0	0	0.0	0.04249894	0.0	0.15585467	False	False	False	False	False	0	2	NA	-7.3553233	0.14479578
chr5:134147048-134147050:+:start	DDX46	DDX46	chr5	134147048	134147050	+	0	0	1.0582011	0.06519967	-2.459775	0.14593492	False	False	False	False	True	1	4	NA	-5.9155397	-1.4396946
chr5:134147048-134147385:+:end	DDX46	DDX46	chr5	134147048	134147385	+	99	100	100.0	100.0	2.466754	0.062329482	True	False	False	False	False	175	9526	NA	1.4268864	-1.4396946
chr5:134147048-134147385:+:start	DDX46	DDX46	chr5	134147048	134147385	+	98	99	99.4186	99.97354	3.46625	0.09548349	True	False	False	False	False	175	9526	NA	1.4268864	-1.4396946
chr5:134147048-134147388:+:start	DDX46	DDX46	chr5	134147048	134147388	+	0	0	1.0582011	0.0	-2.4567695	0.062329482	True	False	False	False	False	1	0	NA	-0.09876093	-1.4396946
chr5:134147383-134147385:+:end	DDX46	DDX46	chr5	134147383	134147385	+	0	0	1.0695187	0.0	-2.4667482	0.062329482	False	False	False	False	True	1	0	NA	1.4268864	-5.1456094
chr5:134147535-134147537:+:start	DDX46	DDX46	chr5	134147535	134147537	+	0	0	0.0	0.02860821	0.0	0.13763471	False	False	False	False	True	0	0	NA	-5.319486	0.19770539
chr5:134147535-134152119:+:end	DDX46	DDX46	chr5	134147535	134152119	+	100	99	100.0	100.0	0.0	0.08846526	False	False	False	False	False	157	8926	NA	1.661727	0.19770539
chr5:134147535-134152119:+:start	DDX46	DDX46	chr5	134147535	134152119	+	100	99	100.0	100.0	0.0	0.13763471	False	False	False	False	False	157	8926	NA	1.661727	0.19770539
chr5:134152117-134152119:+:end	DDX46	DDX46	chr5	134152117	134152119	+	0	0	0.0	0.014306152	0.0	0.08846526	False	False	False	False	True	0	0	NA	1.661727	-8.889644
chr5:134152293-134152295:+:start	DDX46	DDX46	chr5	134152293	134152295	+	79	99	83.22147	99.446014	5.5110936	0.059314866	False	False	False	False	False	126	8707	NA	-4.5346956	-0.72204125
chr5:134152293-134153185:+:start	DDX46	DDX46	chr5	134152293	134153185	+	20	0	23.976608	0.58772933	-5.5110955	0.059314866	False	False	True	False	False	33	50	NA	1.0913981	-0.72204125
chr5:134153404-134153406:+:start	DDX46	DDX46	chr5	134153404	134153406	+	0	0	0.0	0.05278716	0.0	0.19458325	False	False	False	False	True	0	2	NA	-5.795002	-0.84591407
chr5:134153404-134154549:+:end	DDX46	DDX46	chr5	134153404	134154549	+	100	99	100.0	99.98543	0.0	0.093451306	False	False	True	False	False	180	7446	NA	1.4238232	-0.84591407
chr5:134153404-134154549:+:start	DDX46	DDX46	chr5	134153404	134154549	+	100	99	100.0	100.0	0.0	0.19458325	False	False	True	False	False	180	7446	NA	1.4238232	-0.84591407
chr5:134154547-134154549:+:end	DDX46	DDX46	chr5	134154547	134154549	+	0	0	0.0	0.031672295	0.0	0.10119946	False	False	False	False	True	0	1	NA	1.4238232	-9.728895
chr5:134154694-134162636:+:end	DDX46	DDX46	chr5	134154694	134162636	+	100	99	100.0	100.0	0.0	0.11060399	False	False	False	False	False	217	6545	NA	-0.44545993	-1.2104967
chr5:134162634-134162636:+:end	DDX46	DDX46	chr5	134162634	134162636	+	0	0	0.0	0.016116034	0.0	0.11060399	False	False	False	False	False	0	0	NA	-0.44545993	-8.2260895
chr5:134162710-134164348:+:start	DDX46	DDX46	chr5	134162710	134164348	+	99	100	100.0	100.0	0.3982811	0.06984455	True	False	False	False	False	209	4647	NA	1.395721	1.2568647
chr5:134162710-134164376:+:start	DDX46	DDX46	chr5	134162710	134164376	+	0	0	0.39525694	0.0	-0.39828682	0.06984455	True	False	False	False	False	0	0	NA	-2.7645426	1.2568647
chr5:141004932-141005760:-:end	HDAC3	HDAC3	chr5	141004932	141005760	-	0	1	0.0	2.4866786	4.333509	0.13763471	False	False	False	False	False	0	9	NA	-0.17102525	-0.18062943
chr5:141004932-141005760:-:start	HDAC3	HDAC3	chr5	141004932	141005760	-	0	2	0.0	2.6974952	4.429617	0.13763471	False	False	False	False	False	0	9	NA	-0.17102525	-0.18062943
chr5:170815010-170818709:+:end	NPM1	NPM1	chr5	170815010	170818709	+	0	0	0.0	0.077288285	0.0	0.13763471	False	False	False	False	False	0	12	NA	0.33152533	-1.883943
chr5:170815010-170818709:+:start	NPM1	NPM1	chr5	170815010	170818709	+	0	0	0.0	0.05419425	0.0	0.14207153	False	False	False	False	False	0	12	NA	0.33152533	-1.883943
chr5:176385155-176402396:-:end	UIMC1	UIMC1	chr5	176385155	176402396	-	0	5	0.0	5.7471266	5.8082604	0.13763471	False	False	False	False	False	0	9	NA	0.64995587	-0.24541095
chr5:176385155-176402396:-:start	UIMC1	UIMC1	chr5	176385155	176402396	-	0	10	0.0	11.764706	6.847329	0.13763471	False	False	False	False	False	0	9	NA	0.64995587	-0.24541095
chr5:176894333-176894743:-:end	DBN1	DBN1	chr5	176894333	176894743	-	0	3	0.17985612	4.661017	5.288705	0.12566698	False	False	False	True	False	0	19	NA	-1.0238082	0.84783757
chr5:176894333-176894743:-:start	DBN1	DBN1	chr5	176894333	176894743	-	0	3	0.1618123	3.672788	4.9839106	0.13763471	False	False	False	True	False	0	19	NA	-1.0238082	0.84783757
chr5:176894628-176894743:-:end	DBN1	DBN1	chr5	176894628	176894743	-	99	96	100.0	96.68616	-4.97301	0.19959085	False	False	True	False	False	533	499	NA	-1.0923138	0.84783757
chr5:177576859-177577888:-:start	NHP2	NHP2	chr5	177576859	177577888	-	3	57	6.8965516	65.0	5.3843794	0.1316036	False	False	False	False	False	1	29	NA	-0.21759632	0.20760967
chr5:180665230-180666066:-:end	GNB2L1,SNORD95,SNORD96A	GNB2L1	chr5	180665230	180666066	-	0	0	0.0	0.37916023	1.5957747	0.06276269	False	False	False	False	False	0	46	NA	-1.7127572	-0.25469053
chr5:72794383-72798831:+:start	BTF3	BTF3	chr5	72794383	72798831	+	0	0	0.0	0.56160057	2.3366976	0.06276269	False	False	False	False	False	0	29	NA	-0.41691598	-1.6808933
chr6:100960679-100964055:-:end	ASCC3	ASCC3	chr6	100960679	100964055	-	0	21	0.0	23.076923	8.097529	0.19458325	True	False	False	False	False	0	4	NA	-0.19803949	1.0320334
chr6:100960794-100964055:-:end	ASCC3	ASCC3	chr6	100960794	100964055	-	100	78	100.0	81.25	-8.097547	0.19458325	True	False	False	False	False	22	16	NA	1.868759	1.0320334
chr6:112397295-112397619:-:end			chr6	112397295	112397619	-	3	0	9.375	0.0	-5.0101447	0.13763471	False	False	False	False	False	3	0	NA	-0.75070477	0.7192954
chr6:160201598-160204972:-:end	SNORA20,TCP1,SNORA29	TCP1	chr6	160201598	160204972	-	0	0	0.0	1.1923689	3.126258	0.15585467	False	False	False	False	False	0	11	NA	-0.041477308	1.3386347
chr6:160201598-160204972:-:start	SNORA20,TCP1,SNORA29	TCP1	chr6	160201598	160204972	-	0	0	0.0	1.2067579	3.2352886	0.15585467	False	False	False	False	False	0	11	NA	-0.041477308	1.3386347
chr6:30156976-30157789:-:start	TRIM26	TRIM26	chr6	30156976	30157789	-	0	7	0.0	8.823529	6.355843	0.19959085	False	False	False	False	False	0	7	NA	1.2333118	0.21354342
chr6:30690805-30691663:+:start	TUBB	TUBB	chr6	30690805	30691663	+	0	0	0.0	0.1293452	0.28296566	0.18646678	False	False	False	False	False	0	8	NA	-0.8600011	0.45102653
chr6:31504427-31506539:-:start	DDX39B,ATP6V1G2-DDX39B,ATP6V1G2,BAT1,SNORD84	ATP6V1G2-DDX39B,DDX39B	chr6	31504427	31506539	-	0	0	2.8520498	0.0	-3.261303	0.13763471	False	False	True	False	False	16	0	NA	-0.30972916	0.80091554
chr6:31504427-31506923:-:end	DDX39B,ATP6V1G2-DDX39B,ATP6V1G2,BAT1,SNORD84	ATP6V1G2-DDX39B,DDX39B	chr6	31504427	31506923	-	0	1	0.0	1.617562	3.7810392	0.06984455	False	False	False	True	False	0	23	NA	-0.30972916	0.09174058
chr6:31506632-31509726:-:start	DDX39B,ATP6V1G2-DDX39B,ATP6V1G2,BAT1,SNORD84	ATP6V1G2-DDX39B,DDX39B	chr6	31506632	31509726	-	0	0	0.0	1.2429379	2.9641643	0.18639131	False	False	False	False	False	0	13	NA	-0.50217116	0.93876815
chr6:33257397-33257615:+:start	PFDN6	PFDN6	chr6	33257397	33257615	+	0	6	0.0	6.9078946	6.022447	0.062329482	False	False	False	False	False	0	31	NA	-1.7864112	0.16939722
chr6:35436804-35436938:+:start	RPL10A	RPL10A	chr6	35436804	35436938	+	0	0	0.0	0.14245936	0.13963032	0.17607257	False	True	False	False	False	0	15	NA	-1.3292443	-2.273826
chr6:35436865-35436938:+:end			chr6	35436865	35436938	+	1	0	5.633803	0.0	-4.256982	0.13763471	False	True	False	False	False	8	0	NA	-1.3292443	-8.354302
chr6:41040823-41046743:+:start	NFYA	NFYA	chr6	41040823	41046743	+	0	13	0.0	17.431192	7.334092	0.08310283	False	False	False	False	False	0	16	NA	-0.5644632	0.6414005
chr6:41046765-41046767:+:end	NFYA	NFYA	chr6	41046765	41046767	+	0	20	0.0	24.107143	8.047037	0.062329482	False	False	False	False	False	0	25	NA	0.26919618	-3.8643126
chr6:49456184-49456303:+:start	CENPQ	CENPQ	chr6	49456184	49456303	+	0	6	0.0	8.333334	6.0558214	0.19458325	True	False	False	False	False	0	5	NA	-1.0386907	1.2755932
chr6:49456184-49456319:+:start	CENPQ	CENPQ	chr6	49456184	49456319	+	100	93	100.0	95.55556	-6.0558386	0.19458325	True	False	False	False	False	113	84	NA	0.42239377	1.2755932
chr6:52134024-52146842:-:end	MCM3	MCM3	chr6	52134024	52146842	-	0	1	0.0	1.8181818	4.134182	0.11060399	False	False	False	False	False	0	11	NA	0.59630126	1.7361146
chr6:52134024-52146842:-:start	MCM3	MCM3	chr6	52134024	52146842	-	0	1	0.0	1.7094018	3.9531665	0.11060399	False	False	False	False	False	0	11	NA	0.59630126	1.7361146
chr6:74227657-74227866:-:start	EEF1A1	EEF1A1	chr6	74227657	74227866	-	0	0	0.0	0.31255308	1.626462	0.039494045	False	False	False	False	False	0	93	NA	1.4445202	-0.85932124
chr7:100479034-100479673:+:end	SRRT	SRRT	chr7	100479034	100479673	+	2	20	2.6490066	21.957039	3.327619	0.15807457	False	False	False	False	False	6	72	NA	-1.3542361	0.34613818
chr7:100479034-100479673:+:start	SRRT	SRRT	chr7	100479034	100479673	+	2	19	2.4767802	23.650385	3.442132	0.15835604	False	False	False	False	False	6	72	NA	-1.3542361	0.34613818
chr7:143079540-143079690:+:start	ZYX	ZYX	chr7	143079540	143079690	+	0	3	0.0	4.676259	5.1085587	0.16698322	False	False	False	False	False	0	9	NA	-1.0027143	0.41404757
chr7:148526940-148581255:-:end	EZH2	EZH2	chr7	148526940	148581255	-	0	4	0.0	5.1282053	5.5911274	0.16647361	False	False	False	False	False	0	7	NA	2.3824675	-0.72746414
chr7:148526940-148581255:-:start	EZH2	EZH2	chr7	148526940	148581255	-	0	5	0.0	5.970149	5.7902975	0.13763471	False	False	False	False	False	0	7	NA	2.3824675	-0.72746414
chr7:26236101-26237241:-:end	HNRNPA2B1	HNRNPA2B1	chr7	26236101	26237241	-	0	0	0.0	0.42033628	1.624589	0.12151986	False	False	False	False	False	0	15	NA	-0.62923855	0.33188394
chr7:26236101-26237241:-:start	HNRNPA2B1	HNRNPA2B1	chr7	26236101	26237241	-	0	0	0.0	0.33626902	1.307908	0.11657075	False	False	False	False	False	0	15	NA	-0.62923855	0.33188394
chr7:97487717-97501662:-:start	OR7E38P,ASNS	ASNS	chr7	97487717	97501662	-	0	0	0.0	0.5725191	2.3181171	0.19458325	False	False	False	False	False	0	5	NA	0.5764615	0.73059994
chr7:97939904-97939906:-:start	BAIAP2L1	BAIAP2L1	chr7	97939904	97939906	-	0	4	0.0	5.645161	5.681784	0.15585467	False	False	False	False	False	0	7	NA	-0.2583983	-7.2949104
chr8:101936278-101937143:-:end	YWHAZ	YWHAZ	chr8	101936278	101937143	-	0	1	0.0	1.4234875	3.688846	0.062329482	False	False	False	False	False	0	26	NA	0.1713221	0.23928662
chr8:101936278-101937143:-:start	YWHAZ	YWHAZ	chr8	101936278	101937143	-	0	1	0.0	1.4791337	3.746284	0.062329482	False	False	False	False	False	0	26	NA	0.1713221	0.23928662
chr8:101960960-101964156:-:end	YWHAZ	YWHAZ	chr8	101960960	101964156	-	0	2	0.07739938	2.9333332	4.376753	0.14143196	False	False	False	False	False	0	29	NA	-0.902099	1.756877
chr8:101960960-101964156:-:start	YWHAZ	YWHAZ	chr8	101960960	101964156	-	0	1	0.04621072	1.7481128	3.5947676	0.15573302	False	False	False	False	False	0	29	NA	-0.902099	1.756877
chr8:117661165-117767904:-:end	EIF3H	EIF3H	chr8	117661165	117767904	-	0	0	0.0	0.4181601	1.9795537	0.199122	False	False	False	False	False	0	6	NA	0.619886	-1.0679173
chr8:117661165-117767904:-:start	EIF3H	EIF3H	chr8	117661165	117767904	-	0	0	0.0	0.56956875	2.479825	0.19458325	False	False	False	False	False	0	6	NA	0.619886	-1.0679173
chr8:128748407-128750949:+:start			chr8	128748407	128750949	+	1	0	5.164319	0.0	-4.129152	0.13250615	False	False	False	False	False	7	0	NA	-1.6083227	-5.8526807
chr9:114409539-114415379:+:end	DNAJC25,DNAJC25-GNG10	DNAJC25	chr9	114409539	114415379	+	0	13	0.0	14.285715	7.2534657	0.1130341	False	False	False	False	False	0	10	NA	1.161295	1.9680812
chr9:114409539-114415379:+:start	DNAJC25,DNAJC25-GNG10	DNAJC25	chr9	114409539	114415379	+	0	22	0.0	26.190477	8.143503	0.09358613	False	False	False	False	False	0	10	NA	1.161295	1.9680812
chr9:135553426-135554896:+:start	GTF3C4		chr9	135553426	135554896	+	0	7	0.0	11.607142	6.3356814	0.19645582	False	False	False	False	False	0	8	NA	-0.8123391	-2.3892035
chr9:33025381-33034213:+:end	DNAJA1	DNAJA1	chr9	33025381	33034213	+	0	0	0.0	1.1226251	3.047967	0.17291681	False	False	False	False	False	0	8	NA	0.7516723	0.86147064
chr9:33025381-33034213:+:start	DNAJA1	DNAJA1	chr9	33025381	33034213	+	0	0	0.0	1.0594947	2.9507933	0.16647361	False	False	False	False	False	0	8	NA	0.7516723	0.86147064
chr9:34107563-34126351:-:end	DCAF12	DCAF12	chr9	34107563	34126351	-	0	3	0.0	4.090909	5.2631145	0.12447904	False	False	False	False	False	0	8	NA	1.0648217	1.79216
chr9:34107563-34126351:-:start	DCAF12	DCAF12	chr9	34107563	34126351	-	0	4	0.0	6.134969	5.543605	0.15573302	False	False	False	False	False	0	8	NA	1.0648217	1.79216
chr9:35100169-35100928:-:end	STOML2	STOML2	chr9	35100169	35100928	-	0	0	0.0	0.48806942	2.1514554	0.16257186	False	False	False	False	False	0	8	NA	0.37897673	-0.37907597
chr9:35100169-35100928:-:start	STOML2	STOML2	chr9	35100169	35100928	-	0	0	0.0	0.5863192	2.3719125	0.16698322	False	False	False	False	False	0	8	NA	0.37897673	-0.37907597
chr9:37120620-37302184:+:end	ZCCHC7	ZCCHC7	chr9	37120620	37302184	+	0	16	0.0	20.0	7.604611	0.17976673	False	False	False	False	False	0	11	NA	1.6920195	-1.7237548
chr9:37120620-37302184:+:start	ZCCHC7	ZCCHC7	chr9	37120620	37302184	+	0	14	0.0	16.666668	7.447591	0.13763471	False	False	False	False	False	0	11	NA	1.6920195	-1.7237548
chr9:86592686-86593109:-:end	HNRNPK	HNRNPK	chr9	86592686	86593109	-	0	1	0.0	1.3434293	3.6074457	0.059314866	False	False	False	False	False	0	51	NA	-0.74960643	-0.23639518
chrM_rCRS:1996-2224:-:end			chrM_rCRS	1996	2224	-	1	0	5.970149	0.0	-4.3422894	0.07301698	False	False	False	False	False	25	0	NA	-1.3003488	-1.7932339
chrX:107977791-107977899:-:end			chrX	107977791	107977899	-	0	0	0.0	2.3277466	2.9656944	0.1744718	False	False	False	False	False	0	8	NA	-3.7735417	-1.7795213
chrX:153670141-153670866:+:end	GDI1	GDI1	chrX	153670141	153670866	+	0	3	0.19880715	3.3175356	5.006469	0.13763471	False	False	False	False	False	0	14	NA	-0.18553193	-0.26955798
chrX:153670141-153670866:+:start	GDI1	GDI1	chrX	153670141	153670866	+	0	3	0.2232143	3.787879	5.181213	0.13763471	False	False	False	False	False	0	14	NA	-0.18553193	-0.26955798
chrX:47059013-47059808:+:start	INE1,UBA1	UBA1	chrX	47059013	47059808	+	0	2	0.1490313	2.5706942	4.4549932	0.17291681	False	False	False	False	False	0	16	NA	-0.6136651	-0.2479009
chrX:70504303-70510460:+:start	NONO	NONO	chrX	70504303	70510460	+	0	0	0.0	0.5679667	2.1022186	0.13763471	False	False	False	False	False	0	11	NA	-0.7184836	1.2011122
chrX:70510476-70510478:+:end	NONO	NONO	chrX	70510476	70510478	+	0	0	0.06763612	0.88495576	3.1287475	0.16392522	False	False	False	False	False	1	27	NA	1.5547414	-10.244222
chrX:70516897-70517210:+:start	NONO	NONO	chrX	70516897	70517210	+	0	0	0.0	0.53948015	2.1887608	0.14593492	False	False	False	False	False	0	9	NA	-1.906601	0.19075607
chrX:73071865-73071909:+:start			chrX	73071865	73071909	+	12	0	21.606335	0.0	-7.156342	0.039502934	False	False	False	False	False	91	0	NA	-2.3456109	-1.7103581
chrX:73071909-73071957:+:end			chrX	73071909	73071957	+	9	0	29.411766	0.0	-6.762707	0.03345395	False	False	False	False	False	48	0	NA	-3.3536296	-1.340846
